equipment_id,equipment_type,temperature,pressure,corrosion_index,usage_hours,last_maintenance_days,vibration_level,gas_leak_detected,critical_failure_risk
1502,Gas Sensor,60.761368207283034,26,85,7449,36,66,1,1
1503,Pressure Regulator,75.38591143437654,51,25,1991,177,25,0,0
1504,Exhaust Fan,61.189424297552044,92,33,6672,188,21,0,0
1505,Valve,73.79686986075008,118,70,7051,312,64,1,1
1506,Pressure Regulator,43.56312151399635,131,93,4230,320,45,0,1
1507,Valve,48.68941129585853,163,48,3963,318,24,1,1
1508,Gas Sensor,40.585544023651366,149,88,774,227,28,0,1
1509,Valve,65.49836317967686,190,48,3009,59,27,1,1
1510,Gas Sensor,55.23587055026102,50,72,5640,257,99,1,1
1511,Exhaust Fan,54.67412126802601,99,26,5422,97,84,0,0
1512,Gas Sensor,70.03479284777325,194,64,2000,209,37,1,1
1513,Gas Sensor,52.90525524169577,52,32,7429,249,65,0,0
1514,Chemical Chamber,76.19507570082556,164,71,4042,333,32,0,1
1515,Pressure Regulator,63.53486381980797,118,48,4603,261,88,0,0
1516,Pressure Regulator,54.50778238798222,73,62,5568,58,20,1,1
1517,Exhaust Fan,36.72594992102063,73,31,4199,57,52,1,1
1518,Exhaust Fan,69.9491141705554,198,18,4556,170,94,0,1
1519,Pressure Regulator,64.24403446322289,199,99,6165,73,54,1,1
1520,Chemical Chamber,64.96602713647407,154,49,3137,341,48,1,1
1521,Pressure Regulator,65.44445400453952,158,21,689,22,88,0,0
1522,Chemical Chamber,52.06370896914944,49,89,7931,53,90,1,1
1523,Exhaust Fan,57.72938883048551,101,66,5577,57,98,1,1
1524,Valve,53.121730946310336,76,8,5847,103,33,1,1
1525,Exhaust Fan,78.75096725615953,193,34,1989,112,54,0,1
1526,Exhaust Fan,55.87319560220026,89,70,7303,307,45,1,1
1527,Gas Sensor,50.71139713050093,85,78,2482,261,13,1,1
1528,Gas Sensor,79.7814611744356,126,3,3462,135,74,0,0
1529,Gas Sensor,78.1495685250443,29,36,2432,320,65,0,0
1530,Gas Sensor,63.54561438206411,151,27,1159,185,20,1,1
1531,Chemical Chamber,58.05197509879081,93,8,3495,26,94,1,1
1532,Pressure Regulator,54.306756978484856,92,34,7730,25,34,0,0
1533,Valve,59.340388856941864,81,24,494,325,59,0,0
1534,Exhaust Fan,46.879326251859254,128,8,666,264,61,0,0
1535,Chemical Chamber,67.25050411236147,190,60,1172,9,15,1,1
1536,Valve,84.7875444613943,61,51,2610,310,55,0,0
1537,Chemical Chamber,68.43929818102295,43,96,7580,220,79,1,1
1538,Chemical Chamber,43.45145582346603,24,16,6200,276,95,0,0
1539,Exhaust Fan,66.82651148952027,118,75,2502,195,24,1,1
1540,Pressure Regulator,62.91807845446312,118,8,6586,172,70,1,1
1541,Gas Sensor,66.69442204954464,139,53,2202,170,42,1,1
1542,Pressure Regulator,47.70646883140007,96,4,3483,112,90,1,1
1543,Exhaust Fan,60.05036013716924,120,62,5037,171,21,1,1
1544,Exhaust Fan,73.24648351493006,115,46,4455,214,40,1,1
1545,Exhaust Fan,43.950031642359676,192,89,5072,174,43,0,1
1546,Valve,53.263151532700704,139,18,7164,290,41,1,1
1547,Pressure Regulator,55.682195331286565,84,98,5861,68,32,0,1
1548,Pressure Regulator,74.97550678306453,140,65,7241,146,78,0,0
1549,Chemical Chamber,77.21248869867776,109,44,1014,139,49,0,0
1550,Chemical Chamber,31.273016184840504,196,70,1211,219,75,0,1
1551,Chemical Chamber,74.96263179494345,134,72,5099,329,40,1,1
1552,Exhaust Fan,77.6843262490114,96,85,5539,25,21,0,1
1553,Pressure Regulator,76.72031141672853,51,32,3561,252,51,0,0
1554,Exhaust Fan,52.055591409933065,131,79,4023,215,29,1,1
1555,Valve,56.55297077859313,197,42,2417,165,23,1,1
1556,Chemical Chamber,36.48868103649713,71,87,6091,81,84,0,1
1557,Exhaust Fan,28.57570327698032,42,71,1065,308,69,0,1
1558,Exhaust Fan,54.577283922084526,49,93,3631,77,99,1,1
1559,Valve,61.1470307331044,89,25,7628,324,11,0,0
1560,Gas Sensor,62.651542079806276,90,44,1249,284,40,1,1
1561,Pressure Regulator,72.31709481221831,130,34,7082,158,64,1,1
1562,Gas Sensor,105.91703677340021,177,80,2332,174,44,0,1
1563,Chemical Chamber,54.06014002654515,56,52,464,168,36,0,0
1564,Exhaust Fan,44.16646293135663,67,9,3713,149,14,0,0
1565,Valve,68.19202020880937,179,40,4915,143,84,0,1
1566,Valve,63.33363580433914,89,16,1131,131,60,1,1
1567,Pressure Regulator,51.38217868770982,54,70,753,337,25,1,1
1568,Gas Sensor,73.66278261183585,87,65,6035,97,49,1,1
1569,Pressure Regulator,47.820975229279874,179,10,3895,264,99,1,1
1570,Exhaust Fan,58.071499207929165,78,62,3967,346,97,1,1
1571,Pressure Regulator,58.93623387650245,137,66,7145,165,77,0,0
1572,Valve,45.78430946595741,182,45,7681,19,85,0,1
1573,Valve,34.354425303746,131,19,4186,283,91,0,0
1574,Chemical Chamber,63.28425018581378,163,12,3303,16,87,1,1
1575,Chemical Chamber,80.53073232733536,138,86,5575,2,90,0,1
1576,Exhaust Fan,74.41352783471964,134,16,7261,10,53,1,1
1577,Gas Sensor,75.41699373306164,124,92,4518,106,50,0,1
1578,Pressure Regulator,48.01575456244648,199,31,5101,17,25,1,1
1579,Exhaust Fan,63.211043572354505,85,98,2249,204,51,0,1
1580,Chemical Chamber,38.637604281438335,25,98,4990,7,29,1,1
1581,Pressure Regulator,62.5337251928818,33,97,1589,201,71,0,1
1582,Chemical Chamber,80.83176761212196,176,84,5648,46,37,0,1
1583,Pressure Regulator,81.29755685091112,125,15,6318,178,69,1,1
1584,Gas Sensor,90.45673001465295,173,22,5319,10,50,1,1
1585,Exhaust Fan,74.8376703651917,37,10,4939,272,10,1,1
1586,Pressure Regulator,67.1362358381588,23,13,3974,257,25,1,1
1587,Valve,73.12084773603202,76,66,6479,137,13,1,1
1588,Valve,70.20861239477809,138,70,5488,13,63,0,0
1589,Pressure Regulator,47.891186288826965,72,44,5083,189,38,1,1
1590,Pressure Regulator,37.2700502915086,121,74,3738,144,81,0,1
1591,Pressure Regulator,73.24138079129628,44,32,1377,226,75,1,1
1592,Valve,91.40022390837784,194,82,4922,286,33,1,1
1593,Valve,73.85957141807434,199,44,5006,205,50,1,1
1594,Pressure Regulator,31.66914426134167,181,53,4524,328,72,1,1
1595,Chemical Chamber,52.21047233941481,163,50,7079,183,65,0,1
1596,Chemical Chamber,57.049608451916626,113,86,3470,11,23,1,1
1597,Gas Sensor,32.15935009695819,146,22,6027,331,62,0,0
1598,Exhaust Fan,39.34654437315451,143,28,2517,48,53,0,0
1599,Chemical Chamber,59.44386758748791,55,5,3842,263,52,1,1
1600,Valve,63.92451566554058,175,38,358,257,10,0,1
1601,Chemical Chamber,45.209787859504154,91,4,6471,87,20,1,1
1602,Gas Sensor,38.65590539184566,72,95,4572,32,29,0,1
1603,Gas Sensor,77.89958818826153,189,39,244,318,88,0,1
1604,Exhaust Fan,54.262067124315365,98,89,6323,143,30,0,1
1605,Chemical Chamber,56.408817364732016,117,77,3210,92,96,0,1
1606,Valve,51.799946362650886,166,81,2853,189,82,1,1
1607,Valve,48.43237061324771,63,20,808,78,29,0,0
1608,Pressure Regulator,79.54174915231566,49,58,6340,333,26,0,0
1609,Valve,46.803054819443716,93,88,345,34,72,1,1
1610,Exhaust Fan,62.69525238865896,191,19,4528,148,88,0,1
1611,Exhaust Fan,60.130564944768494,136,23,1711,118,14,0,0
1612,Valve,30.777393317140614,174,2,7670,24,55,1,1
1613,Valve,63.61420322998977,103,85,2912,28,61,0,1
1614,Pressure Regulator,36.840466522871495,92,71,4473,267,89,0,1
1615,Valve,69.53190163244868,53,56,6219,243,45,1,1
1616,Pressure Regulator,42.203752054244845,146,92,7275,214,58,0,1
1617,Pressure Regulator,67.83027915898724,104,70,1487,38,47,1,1
1618,Valve,53.557412328948324,171,69,3623,209,97,1,1
1619,Gas Sensor,49.88512879196424,75,69,1834,214,98,1,1
1620,Gas Sensor,63.158496859673384,26,75,351,129,36,0,1
1621,Pressure Regulator,37.92211398423568,70,62,6227,121,78,1,1
1622,Valve,58.96169011555107,155,85,3043,212,59,0,1
1623,Gas Sensor,71.73375059910369,77,46,2105,161,94,0,0
1624,Valve,75.63906647436687,104,89,6261,109,52,1,1
1625,Valve,53.06053629414316,88,88,6633,65,79,1,1
1626,Valve,55.25021549238908,27,18,3413,64,18,1,1
1627,Chemical Chamber,37.62146305960312,171,99,1376,9,74,1,1
1628,Valve,48.739302571790525,189,98,1127,32,39,1,1
1629,Chemical Chamber,36.59834239635721,73,12,1496,310,24,1,1
1630,Pressure Regulator,66.6011039285277,163,88,1548,125,41,1,1
1631,Gas Sensor,72.63250079594106,151,44,6992,282,93,0,0
1632,Gas Sensor,53.18663742275596,78,31,1302,318,13,1,1
1633,Gas Sensor,44.12651776958128,113,29,111,109,69,1,1
1634,Gas Sensor,64.6228766036951,65,84,6099,170,64,1,1
1635,Gas Sensor,46.98051440272616,113,41,1416,176,43,1,1
1636,Gas Sensor,70.07908303269893,118,71,869,245,70,0,1
1637,Gas Sensor,89.03145424055334,32,41,2406,256,47,1,1
1638,Pressure Regulator,46.733504104478676,56,6,4624,286,93,1,1
1639,Valve,48.87486595664479,196,2,6840,232,60,1,1
1640,Exhaust Fan,38.106439476856075,94,36,6538,151,67,0,0
1641,Chemical Chamber,62.19163639991815,77,2,1456,103,34,0,0
1642,Exhaust Fan,61.17186102897199,38,17,3283,25,20,1,1
1643,Exhaust Fan,55.94161055905946,165,41,2073,141,17,1,1
1644,Valve,60.24220571328407,164,8,2353,153,43,1,1
1645,Valve,44.34487526917256,158,56,2369,273,36,0,0
1646,Valve,35.05200484793833,162,23,5749,108,31,0,1
1647,Gas Sensor,48.613953358641844,127,6,1136,27,71,0,0
1648,Pressure Regulator,31.267159258903476,164,96,5489,139,81,1,1
1649,Gas Sensor,46.73207655106958,109,88,7820,134,48,1,1
1650,Pressure Regulator,64.64591161486749,139,41,6283,79,82,1,1
1651,Pressure Regulator,60.89497778469821,24,97,2652,293,31,0,1
1652,Exhaust Fan,33.39325904379367,151,57,2748,224,82,1,1
1653,Exhaust Fan,75.74019818395548,75,84,6856,216,40,0,1
1654,Pressure Regulator,57.08143653783707,123,55,1854,203,43,0,0
1655,Pressure Regulator,40.510145973258155,67,57,3386,106,77,1,1
1656,Gas Sensor,54.53467635170206,67,17,4138,165,87,1,1
1657,Gas Sensor,51.25482376786457,182,38,5523,202,68,0,1
1658,Exhaust Fan,46.983919452880635,128,49,4717,315,17,0,0
1659,Valve,72.18889055786397,180,32,3900,10,62,1,1
1660,Pressure Regulator,43.40512530649254,119,27,1244,257,95,1,1
1661,Gas Sensor,62.76969237754803,40,55,7577,237,63,1,1
1662,Exhaust Fan,39.880227149087986,121,24,1798,52,79,0,0
1663,Gas Sensor,59.4465586036093,24,13,5883,215,27,1,1
1664,Pressure Regulator,63.98134021871966,168,54,2452,146,17,0,1
1665,Pressure Regulator,64.01007420129676,108,83,7693,343,16,1,1
1666,Chemical Chamber,61.21209208060859,93,83,5678,261,16,1,1
1667,Valve,56.41477125393119,141,6,6839,358,19,1,1
1668,Chemical Chamber,44.0385877285935,179,3,6445,223,45,0,1
1669,Exhaust Fan,44.2117231597969,165,94,6805,103,71,1,1
1670,Gas Sensor,64.48243202117794,77,29,7928,212,60,1,1
1671,Exhaust Fan,41.07886744494632,117,61,6655,349,40,1,1
1672,Pressure Regulator,37.63938858526433,98,56,319,48,19,1,1
1673,Chemical Chamber,81.44654723870276,171,36,7422,289,93,1,1
1674,Chemical Chamber,56.10424654477574,24,54,1732,185,44,1,1
1675,Chemical Chamber,69.5252202910702,146,84,6567,103,38,0,1
1676,Exhaust Fan,73.1023231932851,115,64,710,224,58,0,0
1677,Pressure Regulator,60.76690491197143,152,51,6583,281,40,1,1
1678,Gas Sensor,54.348349307105366,141,2,7657,300,77,1,1
1679,Gas Sensor,54.603221740434414,188,76,7453,91,26,0,1
1680,Exhaust Fan,84.12045858403368,117,6,4329,111,46,1,1
1681,Chemical Chamber,51.617882533080625,154,69,5023,322,99,1,1
1682,Valve,62.64647768650455,109,69,5044,128,37,1,1
1683,Exhaust Fan,70.15978719898668,148,33,4342,251,47,0,0
1684,Exhaust Fan,63.76064666786126,71,95,3284,196,19,0,1
1685,Pressure Regulator,76.26575446891209,117,15,6176,153,81,0,0
1686,Gas Sensor,54.20075979505817,45,7,7796,279,92,1,1
1687,Exhaust Fan,70.10025284113605,140,20,532,356,37,0,0
1688,Exhaust Fan,33.080868872361854,31,10,6630,343,78,0,0
1689,Chemical Chamber,80.20373195804993,89,49,3537,120,97,1,1
1690,Chemical Chamber,76.84725150722548,103,86,3205,284,16,1,1
1691,Valve,55.43361031792735,38,5,161,264,93,0,0
1692,Pressure Regulator,66.5825765513466,151,14,6687,225,11,0,0
1693,Valve,73.36597454193705,115,10,6439,254,66,1,1
1694,Chemical Chamber,44.43370608091244,24,26,4282,157,19,1,1
1695,Gas Sensor,57.83210856655969,140,78,990,184,91,0,1
1696,Chemical Chamber,40.41375034137672,147,44,3806,15,23,0,0
1697,Pressure Regulator,77.07624639540565,73,37,5473,293,83,1,1
1698,Chemical Chamber,72.34140931243746,199,3,5346,363,41,1,1
1699,Pressure Regulator,55.78576625778233,37,77,4021,120,62,0,1
1700,Pressure Regulator,54.04630051268417,83,44,5381,341,12,0,0
1701,Pressure Regulator,57.765651587475794,157,9,3072,248,57,0,0
1702,Pressure Regulator,46.54113997386201,42,53,1439,118,17,1,1
1703,Pressure Regulator,57.389436354577704,139,28,6415,92,18,0,0
1704,Gas Sensor,44.434038330236454,134,11,4594,36,84,0,0
1705,Valve,73.47496674268261,101,55,2960,336,25,0,0
1706,Exhaust Fan,77.05403559831892,199,39,2478,12,97,1,1
1707,Valve,74.17789482019198,115,83,7626,28,40,0,1
1708,Pressure Regulator,42.08700240770874,194,36,6495,289,14,0,1
1709,Gas Sensor,56.87323832596046,45,65,5228,75,88,0,0
1710,Chemical Chamber,68.77093636713808,118,19,4958,79,48,1,1
1711,Gas Sensor,71.53137055831368,190,11,5458,211,25,0,1
1712,Pressure Regulator,32.41702748928347,85,37,2182,183,99,0,0
1713,Gas Sensor,71.10734400615799,123,29,877,79,73,1,1
1714,Gas Sensor,41.35097687041066,160,46,7883,201,85,1,1
1715,Pressure Regulator,57.69053429045326,198,81,5129,205,92,0,1
1716,Gas Sensor,78.86231486384183,24,73,1506,306,56,1,1
1717,Exhaust Fan,76.83105517345119,194,70,6912,29,68,1,1
1718,Exhaust Fan,79.89195284621708,183,41,3857,314,29,1,1
1719,Gas Sensor,44.00594442919348,183,4,2857,282,30,1,1
1720,Chemical Chamber,47.71064571635371,197,47,1846,23,62,1,1
1721,Pressure Regulator,51.557984361930004,38,92,6973,17,88,0,1
1722,Exhaust Fan,57.80339131927961,39,98,7468,133,63,1,1
1723,Chemical Chamber,63.25051717209852,169,50,7500,59,58,0,1
1724,Gas Sensor,79.15882426461134,50,11,6871,144,25,0,0
1725,Chemical Chamber,46.07081800246509,124,9,3667,103,25,0,0
1726,Valve,50.567202201858244,63,36,6032,94,32,1,1
1727,Exhaust Fan,81.35461605055093,120,65,2224,261,77,0,0
1728,Gas Sensor,42.614281853392036,108,66,5437,282,46,0,0
1729,Pressure Regulator,70.90278748605753,68,13,6223,171,33,1,1
1730,Gas Sensor,58.67028325803453,78,46,2521,126,70,0,0
1731,Pressure Regulator,65.82110600679638,151,19,152,86,17,1,1
1732,Gas Sensor,47.82943345465807,136,51,5815,186,78,0,0
1733,Chemical Chamber,70.60764431120795,186,67,4453,109,38,0,1
1734,Chemical Chamber,50.18687295700938,154,25,2279,2,19,1,1
1735,Chemical Chamber,38.70601554816034,196,46,1834,44,65,1,1
1736,Valve,67.20058726815101,108,78,6006,204,82,1,1
1737,Pressure Regulator,22.453669147656043,34,72,3566,106,31,1,1
1738,Chemical Chamber,51.479972698225794,26,2,4790,219,19,0,0
1739,Valve,64.36707147052907,194,1,1027,109,93,1,1
1740,Pressure Regulator,71.36670216560864,135,40,4444,44,29,0,0
1741,Gas Sensor,78.39778794377327,117,29,6641,217,60,0,0
1742,Valve,86.66317325216475,137,36,4116,305,19,1,1
1743,Exhaust Fan,82.07622329578223,192,80,6312,91,92,0,1
1744,Valve,62.87321930248398,127,2,7164,81,50,1,1
1745,Valve,76.88426665999329,125,8,4849,185,89,1,1
1746,Pressure Regulator,62.64169676414286,166,7,1546,134,49,0,1
1747,Gas Sensor,70.28858439693403,66,8,2799,338,85,1,1
1748,Exhaust Fan,51.0098037721628,72,16,5140,299,14,0,0
1749,Chemical Chamber,66.9311372399721,174,23,439,44,52,0,1
1750,Chemical Chamber,52.90130666583908,152,71,2521,66,76,1,1
1751,Valve,57.396838912173905,79,13,5080,301,33,1,1
1752,Pressure Regulator,66.97843344689196,96,53,7541,19,99,1,1
1753,Pressure Regulator,91.37068616086749,81,79,6500,243,40,0,1
1754,Chemical Chamber,65.92155600450295,78,17,4046,248,68,1,1
1755,Exhaust Fan,59.82438099731247,75,87,2663,4,76,0,1
1756,Gas Sensor,47.52335685456149,97,38,3439,97,72,0,0
1757,Exhaust Fan,73.44302377005954,66,46,6141,354,10,0,0
1758,Gas Sensor,54.9681000463568,195,26,4099,96,84,0,1
1759,Chemical Chamber,65.61228988480615,157,91,1480,210,78,0,1
1760,Gas Sensor,70.52913388200605,179,70,5042,236,80,0,1
1761,Pressure Regulator,78.96163662843753,43,97,2455,137,42,0,1
1762,Valve,72.63558718529481,48,90,4038,357,86,1,1
1763,Valve,41.64812951240153,154,33,701,48,72,0,0
1764,Chemical Chamber,34.24202310161073,114,18,5746,164,51,1,1
1765,Pressure Regulator,70.52207574977638,164,5,1771,195,40,0,1
1766,Exhaust Fan,61.29006592739995,113,29,2879,274,61,1,1
1767,Pressure Regulator,65.87204389305565,44,91,6017,296,59,1,1
1768,Valve,85.79636364226647,55,11,3865,321,22,1,1
1769,Valve,50.75117866184243,90,14,2638,181,74,1,1
1770,Pressure Regulator,79.37113864693731,182,38,738,114,47,1,1
1771,Pressure Regulator,50.900051341052304,139,63,2785,309,48,0,0
1772,Valve,83.479031138866,69,63,4175,62,51,0,0
1773,Exhaust Fan,71.2577772623633,147,14,4902,126,48,0,0
1774,Chemical Chamber,37.39307965627273,60,57,6441,163,51,1,1
1775,Chemical Chamber,53.74081954236557,44,99,1474,185,82,0,1
1776,Pressure Regulator,88.73502087698283,181,66,5437,317,79,1,1
1777,Chemical Chamber,86.85287726067963,155,0,7275,140,82,1,1
1778,Valve,69.06332083482155,75,6,5450,243,51,1,1
1779,Valve,65.31352101793811,103,8,1826,49,38,1,1
1780,Pressure Regulator,63.59602008962173,177,0,7360,150,77,0,1
1781,Pressure Regulator,66.55541485355178,87,4,756,90,34,0,0
1782,Pressure Regulator,57.88799310537731,40,46,6259,324,25,1,1
1783,Exhaust Fan,78.16528889061303,110,99,6233,327,66,1,1
1784,Chemical Chamber,68.66774797001878,29,9,7892,351,43,0,0
1785,Pressure Regulator,45.519670716965535,106,1,5415,278,84,1,1
1786,Gas Sensor,69.82487681793167,52,22,7149,359,18,0,0
1787,Gas Sensor,62.474762716944944,124,92,6707,296,44,0,1
1788,Valve,55.31307223237859,102,55,3062,147,36,0,0
1789,Chemical Chamber,88.47790280034101,23,18,5013,53,48,0,0
1790,Pressure Regulator,61.556557816211374,42,37,5424,286,54,0,0
1791,Gas Sensor,30.647404028641255,72,46,2975,154,69,0,0
1792,Chemical Chamber,56.379931912901064,132,83,679,150,52,1,1
1793,Valve,74.90232703873387,152,75,7394,61,70,0,1
1794,Exhaust Fan,46.10287680249058,37,74,259,73,78,1,1
1795,Chemical Chamber,74.39257755974464,36,98,3672,302,25,0,1
1796,Chemical Chamber,45.03467105452726,126,51,1589,58,11,0,0
1797,Exhaust Fan,80.05010495577454,132,48,2995,29,83,1,1
1798,Chemical Chamber,51.41149741268559,141,70,4028,224,28,0,0
1799,Valve,54.72313067785477,187,22,2645,53,73,0,1
1800,Valve,53.61112812028998,106,49,7715,159,29,1,1
1801,Exhaust Fan,68.96179014325182,21,16,563,288,67,0,0
1802,Pressure Regulator,87.66179327521687,140,47,2489,9,69,1,1
1803,Gas Sensor,60.222500819470866,122,1,607,37,68,0,0
1804,Pressure Regulator,59.83643770275652,168,68,5883,264,60,1,1
1805,Chemical Chamber,51.400971209411736,199,61,1407,68,44,0,1
1806,Gas Sensor,35.58980289774936,171,84,6394,308,19,0,1
1807,Exhaust Fan,52.89715422894535,72,12,1121,302,45,0,0
1808,Exhaust Fan,41.11496065599345,185,60,2722,273,62,0,1
1809,Gas Sensor,31.690260535218915,167,10,3033,21,63,1,1
1810,Valve,58.84505530572063,69,87,3042,48,25,1,1
1811,Gas Sensor,51.861071874381814,186,96,4891,265,59,1,1
1812,Chemical Chamber,80.64858649985342,79,26,6456,252,35,1,1
1813,Valve,47.16596667288388,133,34,6828,5,40,1,1
1814,Exhaust Fan,70.05551108810278,127,17,3493,6,70,0,0
1815,Gas Sensor,69.76233978628184,58,84,6153,230,51,0,1
1816,Pressure Regulator,80.05699642799371,90,67,2943,46,10,0,0
1817,Pressure Regulator,57.23661310459327,147,60,765,97,96,1,1
1818,Chemical Chamber,79.78563650041889,52,40,6431,112,51,1,1
1819,Pressure Regulator,68.41420047150123,176,95,3743,207,58,0,1
1820,Gas Sensor,77.08926945334288,93,42,867,357,28,1,1
1821,Gas Sensor,95.91235113751465,29,48,5182,131,89,1,1
1822,Pressure Regulator,58.151648806069026,150,10,2330,159,66,0,0
1823,Gas Sensor,62.56214285727001,128,66,483,103,17,1,1
1824,Chemical Chamber,54.572758664929616,178,50,4220,135,71,1,1
1825,Valve,83.13464456498936,46,51,5112,16,89,0,0
1826,Chemical Chamber,99.0697915935276,46,84,7804,92,85,0,1
1827,Chemical Chamber,71.01247653080652,130,42,1437,227,18,1,1
1828,Gas Sensor,35.84878132831697,28,57,2185,143,16,0,0
1829,Valve,46.75335081769887,25,77,4497,263,49,1,1
1830,Gas Sensor,77.39384847215214,153,69,4142,355,70,0,0
1831,Exhaust Fan,42.834654502995676,45,28,4159,112,32,0,0
1832,Gas Sensor,50.99201052670594,62,30,1492,240,50,0,0
1833,Gas Sensor,50.46588526205989,38,27,2247,184,81,1,1
1834,Gas Sensor,58.842743394316166,35,49,1511,98,32,1,1
1835,Valve,63.850652540293964,124,35,2806,147,93,0,0
1836,Gas Sensor,31.65852834290081,42,91,6689,206,20,1,1
1837,Valve,37.08841879633471,176,18,1915,19,10,1,1
1838,Pressure Regulator,37.446402756265954,185,66,6713,87,58,1,1
1839,Exhaust Fan,39.23958546129108,78,11,4250,260,53,1,1
1840,Valve,60.24010310201922,67,99,7763,192,78,1,1
1841,Pressure Regulator,62.91867088150397,167,87,6140,130,23,0,1
1842,Valve,75.19776347290944,40,75,2731,204,16,0,1
1843,Valve,68.32394144123727,175,23,6998,23,69,1,1
1844,Exhaust Fan,51.26613930382434,197,64,2274,184,33,1,1
1845,Chemical Chamber,63.448924176311785,52,91,4151,107,13,1,1
1846,Chemical Chamber,75.81342263344803,133,79,3492,82,36,1,1
1847,Valve,56.58925973227383,59,20,7335,337,71,0,0
1848,Gas Sensor,55.34372054758544,29,93,3567,159,16,0,1
1849,Pressure Regulator,45.82564072527891,181,97,4348,314,63,0,1
1850,Gas Sensor,47.927612773724455,92,25,1272,268,97,1,1
1851,Gas Sensor,70.28361406111313,55,34,7670,121,82,1,1
1852,Valve,59.94263263871893,94,94,325,163,74,1,1
1853,Valve,89.3758652650926,154,79,5033,4,96,1,1
1854,Valve,49.84939181591471,134,57,2839,284,76,0,0
1855,Valve,71.42059748487156,35,41,1433,230,29,1,1
1856,Chemical Chamber,65.7961372630826,198,28,518,289,67,1,1
1857,Valve,58.65938367938918,178,28,4710,330,57,0,1
1858,Chemical Chamber,53.467469657232364,179,8,4484,206,35,1,1
1859,Chemical Chamber,69.00152807517071,64,77,2348,5,43,0,1
1860,Valve,68.14010678036323,46,71,5738,266,41,0,1
1861,Exhaust Fan,63.02982688540635,41,1,5068,153,49,0,0
1862,Pressure Regulator,66.38451605669503,162,74,2814,17,14,0,1
1863,Gas Sensor,60.54730149511799,27,1,2916,243,19,0,0
